time_step,time_days,iter,pavg_psia,oil_tx_stb_p_day,cum_oil_Mstb,wat_tx_stb_p_day,cum_w_Mstb,wor_stb_stb,gas_tx_Mcf_p_day,cum_gas_Mmcf,gor_stf_stb,case
105,828.7,1,2970.9,146.4,148.4,0.1,0.1,0.0,66.0,75.87,451.0,base12
106,843.8,1,3004.4,146.5,150.6,0.1,0.1,0.0,66.0,76.87,451.0,base12
107,858.8,1,3037.9,146.5,152.8,0.1,0.1,0.0,66.0,77.86,451.0,base12
108,873.8,1,3071.6,146.6,155.0,0.1,0.1,0.0,66.0,78.85,451.0,base12
109,888.7,1,3105.5,146.7,157.2,0.1,0.1,0.0,66.0,79.84,451.0,base12
110,903.7,1,3139.5,146.7,159.4,0.1,0.1,0.0,66.0,80.84,451.0,base12
111,918.8,1,3173.5,146.8,161.6,0.1,0.1,0.0,66.0,81.83,452.0,base12
112,933.8,1,3207.6,146.9,163.8,0.1,0.1,0.0,66.0,82.83,452.0,base12
113,948.8,1,3241.7,147.0,166.0,0.1,0.1,0.0,66.0,83.82,452.0,base12
114,963.7,1,3275.8,147.0,168.2,0.1,0.1,0.0,66.0,84.82,452.0,base12
115,978.7,1,3310.0,147.1,170.4,0.1,0.1,0.0,66.0,85.82,452.0,base12
116,993.8,1,3344.1,147.2,172.6,0.1,0.1,0.0,67.0,86.81,452.0,base12
117,1008.8,1,3378.4,147.2,174.8,0.1,0.1,0.0,67.0,87.81,452.0,base12
118,1023.8,1,3412.6,147.3,177.0,0.1,0.1,0.0,67.0,88.81,452.0,base12
119,1038.8,1,3446.9,147.4,179.2,0.1,0.1,0.0,67.0,89.81,452.0,base12
120,1053.7,1,3481.3,147.5,181.4,0.1,0.1,0.0,67.0,90.81,452.0,base12
121,1068.8,1,3515.6,147.5,183.6,0.1,0.1,0.0,67.0,91.81,452.0,base12
122,1083.7,1,3550.1,147.6,185.9,0.1,0.1,0.0,67.0,92.81,452.0,base12
123,1095.0,1,3575.9,147.7,187.5,0.1,0.1,0.0,67.0,93.57,453.0,base12
124,1110.0,1,3610.4,147.8,189.7,0.1,0.1,0.0,67.0,94.57,453.0,base12
125,1125.0,1,3644.9,147.8,191.9,0.1,0.1,0.0,67.0,95.57,453.0,base12
126,1140.0,1,3679.4,147.9,194.2,0.1,0.1,0.0,67.0,96.58,453.0,base12
127,1155.0,1,3714.0,148.0,196.4,0.1,0.1,0.0,67.0,97.58,453.0,base12
128,1170.0,1,3748.6,148.1,198.6,0.1,0.1,0.0,67.0,98.59,453.0,base12
129,1185.0,1,3783.3,148.2,200.8,0.1,0.1,0.0,67.0,99.6,453.0,base12
130,1200.0,1,3817.9,148.2,203.1,0.1,0.1,0.0,67.0,100.6,453.0,base12
131,1215.0,1,3852.6,148.3,205.3,0.1,0.1,0.0,67.0,101.61,453.0,base12
132,1230.0,1,3887.4,148.4,207.5,0.1,0.1,0.0,67.0,102.62,453.0,base12
133,1245.0,1,3922.2,148.5,209.7,0.1,0.1,0.0,67.0,103.63,453.0,base12
134,1260.0,1,3957.1,148.6,212.0,0.0,0.1,0.0,67.0,104.64,453.0,base12
135,1275.0,1,3992.0,148.6,214.2,0.0,0.1,0.0,67.0,105.65,453.0,base12
136,1290.0,1,4026.9,148.7,216.4,0.0,0.1,0.0,67.0,106.66,453.0,base12
137,1305.0,1,4061.9,148.8,218.6,0.0,0.1,0.0,67.0,107.67,453.0,base12
138,1320.0,1,4097.3,148.9,220.9,0.0,0.1,0.0,67.0,108.68,453.0,base12
139,1335.0,1,4132.7,149.0,223.1,0.0,0.1,0.0,68.0,109.7,453.0,base12
140,1350.0,1,4168.3,149.0,225.4,0.0,0.1,0.0,68.0,110.71,453.0,base12
141,1365.0,1,4203.8,149.1,227.6,0.0,0.1,0.0,68.0,111.72,453.0,base12
142,1380.0,1,4239.4,149.2,229.8,0.0,0.1,0.0,68.0,112.74,453.0,base12
143,1395.0,1,4275.1,149.3,232.1,0.0,0.1,0.0,68.0,113.75,454.0,base12
144,1410.0,1,4310.7,149.4,234.3,0.0,0.1,0.0,68.0,114.77,454.0,base12
145,1425.0,1,4346.5,149.5,236.5,0.0,0.1,0.0,68.0,115.79,454.0,base12
146,1440.0,1,4382.2,149.5,238.8,0.0,0.1,0.0,68.0,116.8,454.0,base12
147,1455.0,1,4418.0,149.6,241.0,0.0,0.1,0.0,68.0,117.82,454.0,base12
148,1460.0,1,4430.0,149.7,241.8,0.0,0.1,0.0,68.0,118.16,454.0,base12
149,1465.0,1,4431.3,224.6,242.9,0.1,0.1,0.0,102.0,118.67,454.0,base12
150,1472.5,1,4432.6,224.5,244.6,0.1,0.1,0.0,102.0,119.44,454.0,base12
151,1483.7,1,4434.3,224.5,247.1,0.1,0.1,0.0,102.0,120.58,454.0,base12
