P,So,Sw,Sg,day,case
3905.0,0.8795,0.1205,0.0,1095,base3_c
3905.0,0.8782,0.1218,0.0,1095,base3_c
3909.0,0.8179,0.1821,0.0,1095,base3_c
3926.0,0.5282,0.4718,0.0,1095,base3_c
3952.0,0.3553,0.6447,0.0,1095,base3_c
5432.0,0.3193,0.6807,0.0,1460,base3_c
5409.0,0.4199,0.5801,0.0,1460,base3_c
5391.0,0.6639,0.3361,0.0,1460,base3_c
5383.0,0.8651,0.1349,0.0,1460,base3_c
5383.0,0.8797,0.1203,0.0,1460,base3_c
5383.0,0.8651,0.1349,0.0,1460,base3_c
5391.0,0.6639,0.3361,0.0,1460,base3_c
5409.0,0.4199,0.5801,0.0,1460,base3_c
5432.0,0.3193,0.6807,0.0,1460,base3_c
5409.0,0.4198,0.5802,0.0,1460,base3_c
5397.0,0.5915,0.4085,0.0,1460,base3_c
5385.0,0.8344,0.1656,0.0,1460,base3_c
5381.0,0.8787,0.1213,0.0,1460,base3_c
5381.0,0.88,0.12,0.0,1460,base3_c
5381.0,0.8787,0.1213,0.0,1460,base3_c
5385.0,0.8344,0.1656,0.0,1460,base3_c
5397.0,0.5915,0.4085,0.0,1460,base3_c
5409.0,0.4198,0.5802,0.0,1460,base3_c
5391.0,0.663,0.337,0.0,1460,base3_c
5385.0,0.8341,0.1659,0.0,1460,base3_c
5381.0,0.8775,0.1225,0.0,1460,base3_c
5378.0,0.8799,0.1201,0.0,1460,base3_c
5377.0,0.88,0.12,0.0,1460,base3_c
5378.0,0.8799,0.1201,0.0,1460,base3_c
5381.0,0.8775,0.1225,0.0,1460,base3_c
5385.0,0.8341,0.1659,0.0,1460,base3_c
5391.0,0.663,0.337,0.0,1460,base3_c
5383.0,0.8648,0.1352,0.0,1460,base3_c
5381.0,0.8786,0.1214,0.0,1460,base3_c
5377.0,0.8799,0.1201,0.0,1460,base3_c
5373.0,0.88,0.12,0.0,1460,base3_c
5370.0,0.88,0.12,0.0,1460,base3_c
5373.0,0.88,0.12,0.0,1460,base3_c
5377.0,0.8799,0.1201,0.0,1460,base3_c
5381.0,0.8786,0.1214,0.0,1460,base3_c
5383.0,0.8648,0.1352,0.0,1460,base3_c
5382.0,0.8797,0.1203,0.0,1460,base3_c
5380.0,0.88,0.12,0.0,1460,base3_c
